"stock","temperature","oxygen","sex","fresh_mass","wing_area","ID_fly","cell_area","cell_number","cell_area_log","cell_number_log","wing_area_log","fresh_mass_log","cell_area_cat","cell_area_delta","fresh_mass_delta","wing_area_delta"
"25180",17,21,"female",1.002,1064584.563,"20191204-DRME-P6-D12",174.515488888889,6100.22966888517,2.2418339782319,3.7853461861668,6.02718016439871,0.000867721531226913,"small",13.2531798399789,-11.523178807947,16.108355354205
"25180",17,21,"female",1.056,1121917.069,"20191204-DRME-P6-D4",174.515488888889,6428.75355157906,2.2418339782319,3.80812677725616,6.04996075548806,0.0236639181977935,"small",13.2531798399789,-6.7549668874172,22.3612949621552
"25180",17,21,"female",1.105,1061861.643,"20191204-DRME-P6-D6",174.515488888889,6084.62692773402,2.2418339782319,3.78423395508975,6.02606793332165,0.0433622780211295,"small",13.2531798399789,-2.42825607064017,15.8113815167579
"25180",17,21,"female",1.006,1045317.641,"20191204-DRME-P6-D7",174.515488888889,5989.8273079104,2.2418339782319,3.77741430147066,6.01924827970256,0.00259798071990859,"small",13.2531798399789,-11.1699779249448,14.0070186413621
"25180",17,21,"female",0.972,1045317.641,"20191204-DRME-P6-D8",174.515488888889,5989.8273079104,2.2418339782319,3.77741430147066,6.01924827970256,-0.0123337350737254,"small",13.2531798399789,-14.1721854304636,14.0070186413621
"25180",17,21,"female",0.992,1041470.156,"20191204-DRME-P6-D9",167.08929787234,6233.0153352832,2.22294863407153,3.79469819540165,6.01764682947318,-0.00348832784582135,"small",8.43389559146916,-12.4061810154525,13.5873947137512
"25180",17,21,"female",1.094,1090357.367,"20191204-DRME-P6-E1",167.08929787234,6525.59667725132,2.22294863407153,3.81462022816208,6.03756886223361,0.039017321997412,"small",8.43389559146916,-3.39955849889623,18.9192526650523
"25180",17,21,"female",1.062,1077784.368,"20191204-DRME-P6-E2",163.608270833333,6587.59097269558,2.21380525463166,3.81872662574119,6.03253188037285,0.0261245167454503,"small",6.17485609998021,-6.22516556291389,17.5479851429625
"25180",17,21,"female",1.058,1065624.325,"20191204-DRME-P6-E3",174.515488888889,6106.18766153453,2.2418339782319,3.78577014734498,6.02760412557688,0.024485667699167,"small",13.2531798399789,-6.5783664459161,16.2217564497832
"25180",17,21,"female",0.997,1074526.819,"20191204-DRME-P6-E5",167.08929787234,6430.85363744218,2.22294863407153,3.80826862540075,6.03121725947228,-0.00130484168834428,"small",8.43389559146916,-11.9646799116998,17.1927022748643
"25180",17,21,"female",1.018,1019410.258,"20191204-DRME-P6-E6",151.023019230769,6750.03230098519,2.17904314837245,3.82930585106896,6.00834899944141,0.00774777800073995,"small",-1.9924405230952,-10.1103752759382,11.1814435426731
"25180",17,10,"female",1.015,1089835.643,"20191204-DRME-P6-F10",182.632488372093,5967.37005948023,2.26157803642766,3.77578297094396,6.03736100737162,0.00646604224923168,"small",18.5207695999779,-10.3752759381898,18.8623511114377
"25180",17,10,"female",1.061,1126393.204,"20191204-DRME-P6-F11",167.08929787234,6741.2648107516,2.22294863407153,3.82874138745466,6.05169002152619,0.0257153839013406,"small",8.43389559146916,-6.31346578366445,22.8494822713238
"25180",17,10,"female",0.959,1044080.62,"20191204-DRME-P6-F12",186.980880952381,5583.88972542011,2.27179720160935,3.74693683294705,6.01873403455639,-0.0181813928293364,"small",21.3426926856917,-15.3200883002207,13.8721035967142
"25180",17,10,"female",0.921,1042585.141,"20191204-DRME-P6-G10",166.00729787234,6280.35727562862,2.2201271805462,3.79798435049205,6.01811153103826,-0.0357403698031511,"small",7.73172330082006,-18.6754966887417,13.7089999662544
"25180",17,10,"female",0.929,1027867.453,"20191204-DRME-P6-G11",166.00729787234,6191.70040217406,2.2201271805462,3.79180993397483,6.01193711452103,-0.0319842860063582,"small",7.73172330082006,-17.9690949227373,12.1038230665623
"25180",17,10,"female",0.887,1081783.227,"20191204-DRME-P6-G3",160.269326530612,6749.78332047445,2.20485041197873,3.82928983146322,6.03414024344195,-0.0520763801682736,"small",4.00802230202144,-21.6777041942605,17.9841185962553
"25180",17,10,"female",0.948,1094097.05,"20191204-DRME-P6-G4",159.231489795918,6871.1097999665,2.2020289584534,3.83702688859891,6.03905584705232,-0.0231916626619338,"small",3.33451010486823,-16.2913907284768,19.3271192242409
"25180",17,10,"female",0.855,1040232.814,"20191204-DRME-P6-G5",159.231489795918,6532.83352013619,2.2020289584534,3.81510159096075,6.01713054941416,-0.0680338852718274,"small",3.33451010486823,-24.5033112582781,13.4524446594071
"25180",17,10,"female",0.878,998735.78,"20191204-DRME-P6-G6",166.00729787234,6016.21611098102,2.2201271805462,3.77932342833505,5.99945060888125,-0.0565054840938974,"small",7.73172330082006,-22.4724061810154,8.92659247511474
"25180",17,10,"female",0.946,1038410.589,"20191204-DRME-P6-G7",169.616152173913,6122.1208929164,2.22946720680034,3.78690190131622,6.01636910811656,-0.0241088635982073,"small",10.0737172856205,-16.4679911699779,13.2537046483374
"25180",17,10,"female",0.921,1039218.626,"20191204-DRME-P6-G8",158.646612244898,6550.52516593162,2.20043080256908,3.81627611946099,6.01670692203007,-0.0357403698031511,"small",2.95494928254916,-18.6754966887417,13.3418327786861
"25180",17,10,"female",0.953,1060704.316,"20191204-DRME-P6-G9",168.993130434783,6276.61203311068,2.22786905091602,3.7977252850811,6.02559433599712,-0.0209070993616736,"small",9.66940249662844,-15.8498896247241,15.6851582562981
"25182",25,21,"female",1.155,963595.434,"20191126-DRME-P2-A10",142.825818181818,6746.64739377398,2.15480672060818,3.82908801281723,5.98389473342541,0.0625819842281631,"small",0,0,0
"25182",25,21,"female",1.123,926274.83,"20191126-DRME-P2-A11",133.585830508475,6933.93024151044,2.12576039482865,3.84097946814249,5.96673986297114,0.0503797562614578,"small",-6.46940993650116,-2.77056277056277,-3.873057372748
"25182",25,21,"female",1.241,984604.308,"20191126-DRME-P2-A12",148.215471698113,6643.06024681048,2.17089354050163,3.82236819113471,5.99326173163635,0.0937717814987299,"small",3.77358490566038,7.44588744588746,2.1802587744516
"25182",25,10,"female",0.635,655543.529,"20191126-DRME-P3-C2",96.9804938271605,6759.54001810215,1.98668439122377,3.82991714351606,5.81660153473983,-0.197226274708024,"small",-32.0987654320988,-45.021645021645,-31.9690083753552
"25182",25,10,"female",0.998,873688.15,"20191126-DRME-P3-C11",135.438275862069,6450.82156014573,2.13174141653948,3.80961502879284,5.94135644533233,-0.000869458712628891,"small",-5.17241379310346,-13.5930735930736,-9.33039747052185
"25182",25,10,"female",0.937,830335.442,"20191126-DRME-P3-C12",135.438275862069,6130.72956455543,2.13174141653948,3.78751215918519,5.91925357572467,-0.0282604091122217,"small",-5.17241379310346,-18.8744588744589,-13.829454488677
"25182",25,10,"female",0.911,824715.1,"20191126-DRME-P3-D1",115.520882352941,7139.09972986804,2.06266049739618,3.85364344889078,5.91630394628696,-0.0404816230270017,"small",-19.1176470588235,-21.1255411255411,-14.412722300218
"25182",25,10,"female",0.808,812665.706,"20191126-DRME-P3-D2",122.7409375,6620.98336995348,2.08898943611853,3.8209224970572,5.90991193317573,-0.0925886392254138,"small",-14.0625,-30.04329004329,-15.6631842238472
"25182",25,10,"female",0.861,850418.381,"20191126-DRME-P3-D3",133.142711864407,6387.2694876913,2.12431739846028,3.80531524002651,5.92963263848679,-0.0649968485463452,"small",-6.77966101694916,-25.4545454545455,-11.7452873899774
"25182",25,10,"female",0.84,827517.885,"20191126-DRME-P3-D4",113.846666666667,7268.70543713767,2.05632031936516,3.86145706951506,5.91777738888023,-0.0757207139381184,"small",-20.2898550724638,-27.2727272727273,-14.1218548987022
"25182",25,10,"female",0.902,836404.452,"20191126-DRME-P3-D5",124.689206349206,6707.91383223303,2.09582886064884,3.82658747515855,5.92241633580738,-0.0447934624580583,"small",-12.6984126984127,-21.9047619047619,-13.199624812668
"25182",25,10,"female",0.823,807263.234,"20191126-DRME-P3-D6",124.689206349206,6474.20300149451,2.09582886064884,3.81118631277534,5.90701517342418,-0.0846001647877302,"small",-12.6984126984127,-28.7445887445888,-16.2238419240994
"25182",25,10,"female",0.872,833551.814,"20191126-DRME-P3-D8",128.77737704918,6472.81248539225,2.10983957509165,3.81109302587487,5.92093260096653,-0.0594835150674328,"small",-9.83606557377049,-24.5021645021645,-13.4956658584582
"25182",25,10,"female",0.899,858747.344,"20191126-DRME-P3-D9",130.923666666667,6559.1452322091,2.11701815971878,3.81684724713145,5.93386540685022,-0.0462403082667712,"small",-8.33333333333335,-22.1645021645022,-10.8809243278336
"25182",17,21,"female",1.058,1105658.817,"20191204-DRME-P6-A11",163.608270833333,6757.9640770504,2.21380525463166,3.82981587888897,6.04362113352063,0.024485667699167,"small",14.5509074732265,-8.39826839826839,14.7430527363831
"25182",17,21,"female",0.989,1063343.855,"20191204-DRME-P6-A12",160.269326530612,6634.7309121368,2.20485041197873,3.82182331367461,6.02667372565335,-0.0048037084028206,"small",12.213133851324,-14.3722943722944,10.3516909151315
"25182",17,21,"female",1.107,1072410.425,"20191204-DRME-P6-B10",151.023019230769,7100.97328514744,2.17904314837245,3.85131787877536,6.03036102714781,0.0441476208787228,"small",5.73929920605527,-4.15584415584416,11.2926013512015
"25182",17,21,"female",1.027,1110188.415,"20191204-DRME-P6-B11",167.08929787234,6644.28200451358,2.22294863407153,3.8224480570131,6.04539669108463,0.0115704435972782,"small",16.9881608237207,-11.0822510822511,15.2131253249587
"25182",17,21,"female",1.051,1100941.177,"20191204-DRME-P6-B2",170.721673913043,6448.74872513704,2.23228866032567,3.80947545502504,6.04176411535071,0.0216027160282422,"small",19.5313817111929,-9.00432900432902,14.2534655264877
"25182",17,21,"female",1.011,1123141.185,"20191204-DRME-P6-B4",145.429574074074,7722.92150445226,2.16265273218428,3.88778162070442,6.0504343528887,0.00475115559100102,"small",1.82302886509027,-12.4675324675325,16.5573377966006
"25182",17,21,"female",1.087,1079740.373,"20191204-DRME-P6-B5",163.608270833333,6599.54638906932,2.21380525463166,3.81951408592153,6.03331934055319,0.0362295440862945,"small",14.5509074732265,-5.8874458874459,12.0532886418804
"25182",17,21,"female",1.12,1146827.092,"20191204-DRME-P6-B6",182.632488372093,6279.42543094233,2.26157803642766,3.79791990749723,6.05949794392489,0.0492180226701817,"small",27.8707804352296,-3.03030303030303,19.0154136824189
"25182",17,21,"female",1.094,1100135.547,"20191204-DRME-P6-B7",163.608270833333,6724.20496467872,2.21380525463166,3.82764094296973,6.0414461976014,0.039017321997412,"small",14.5509074732265,-5.28138528138528,14.1698588621581
"25182",17,21,"female",1.089,1114135.452,"20191204-DRME-P6-B8",170.721673913043,6526.03402053966,2.23228866032567,3.81464933345647,6.04693799378215,0.0370278797557749,"small",19.5313817111929,-5.71428571428572,15.6227409022779
"25182",17,21,"female",0.954,1114756.728,"20191204-DRME-P6-B9",160.269326530612,6955.52138473032,2.20485041197873,3.84232969019066,6.0471801021694,-0.0204516252959049,"small",12.213133851324,-17.4025974025974,15.6872156785251
"25182",17,10,"female",1.09,1064218.082,"20191204-DRME-P7-C11",151.065769230769,7044.73347879553,2.17916606646762,3.84786456722849,6.02703063369612,0.0374264979406237,"small",5.76923076923077,-5.62770562770563,10.4424164384324
"25182",17,10,"female",1.137,1002258.749,"20191204-DRME-P7-D1",163.654583333333,6124.23268927696,2.21392817272683,3.7870516832916,6.00097985601843,0.0557604646877348,"small",14.5833333333333,-1.55844155844156,4.01240122522206
"25182",17,10,"female",1.075,1045158.344,"20191204-DRME-P7-D2",145.470740740741,7184.66365592164,2.16277565027945,3.85640644180966,6.01918209208911,0.0314084642516241,"small",1.85185185185186,-6.92640692640694,8.46443508573122
"25182",17,10,"female",0.969,1068878.56,"20191204-DRME-P7-D3",163.654583333333,6531.30843163064,2.21392817272683,3.81500019317622,6.02892836590305,-0.0136762229492347,"small",14.5833333333333,-16.1038961038961,10.9260714907041
"25182",17,10,"female",1.174,1073951.34,"20191204-DRME-P7-D4",157.1084,6835.73469018843,2.1961994057664,3.83478519845725,6.03098460422365,0.0696680969115956,"small",9.99999999999999,1.64502164502163,11.4525144169581
"25182",17,10,"female",1.015,1055712.524,"20191204-DRME-P7-D5",157.1084,6719.64404194811,2.1961994057664,3.82734626788832,6.02354567365472,0.00646604224923168,"small",9.99999999999999,-12.1212121212121,9.55972670165226
"25182",17,10,"female",1.105,1054968.909,"20191204-DRME-P7-D6",163.654583333333,6446.31447230065,2.21392817272683,3.80931148799816,6.02323966072499,0.0433622780211295,"small",14.5833333333333,-4.32900432900434,9.48255582954536
"25182",17,10,"female",0.899,992665.378,"20191204-DRME-P7-D7",153.462078431373,6468.47343752036,2.18600107582199,3.81080179907882,5.99680287490081,-0.0462403082667712,"small",7.4470151019995,-22.1645021645022,3.01682043877347
"25182",17,10,"female",1.158,1084179.729,"20191204-DRME-P7-D8",163.654583333333,6624.8051653508,2.21392817272683,3.82117311025303,6.03510128297986,0.0637085593914174,"small",14.5833333333333,0.259740259740249,12.5139960968308
"25182",17,10,"female",0.885,929570.376,"20191204-DRME-P7-D9",140.275357142857,6626.75465551174,2.14698138309622,3.82130089186319,5.96828227495941,-0.0530567293021746,"small",-1.7857142857143,-23.3766233766234,-3.53105222372816
"25182",17,10,"female",1.085,1104897.731,"20191204-DRME-P7-D10",161.212979591837,6853.65244037676,2.20740000482753,3.83592207688788,6.04332208171541,0.0354297381845483,"small",12.8738358681142,-6.06060606060607,14.6640687589642
"25182",17,10,"female",0.883,953306.978,"20191204-DRME-P7-D11",154.377098039216,6175.18394961561,2.18858287285905,3.79064989911601,5.97923277197506,-0.0540392964224314,"small",8.08766930548415,-23.5497835497836,-1.0677153125655
"25182",17,10,"female",1.184,1004930.952,"20191204-DRME-P7-D12",154.377098039216,6509.58571422765,2.18858287285905,3.8135533498969,6.00213622275595,0.0733517023869009,"small",8.08766930548415,2.51082251082251,4.28971708888359
"25203",25,21,"female",1.246,1243241.31,"20191126-DRME-P1-D10",191.541390243902,6490.71883845522,2.28226263528751,3.81229279699862,6.09455543228613,0.0955180423231508,"large",8.34461258257253,1.58988993069709,3.23297479677571
"25203",25,21,"female",1.196,1193994.443,"20191126-DRME-P1-D11",170.721673913043,6993.8070289081,2.23228866032567,3.84471364521135,6.07700230553703,0.077731179652392,"large",-3.43197574162013,-2.48675091724421,-0.856255941407502
"25203",25,21,"female",1.255,1165786.452,"20191126-DRME-P1-D12",178.48175,6531.68434307709,2.25159381552106,3.81502518840813,6.06661900392919,0.0986437258170569,"large",0.957479906488046,2.32368528332652,-3.19851628985962
"25203",25,21,"female",1.192,1209961.266,"20191126-DRME-P1-E1",175.096311111111,6910.26132030956,2.24327699656337,3.83949447108224,6.08277146764561,0.0762762554042176,"large",-0.957479906488035,-2.81288218507951,0.469554762504498
"25203",25,21,"female",1.202,1169620.924,"20191126-DRME-P1-E2",186.980880952381,6255.29689475509,2.27179720160935,3.79624792740975,6.0680451290191,0.0799044676667207,"large",5.76497894965413,-1.99755401549125,-2.88011957302678
"25203",25,21,"female",1.303,1213795.738,"20191126-DRME-P1-E3",174.515488888889,6955.23214431014,2.2418339782319,3.84231162998736,6.08414560821926,0.114944415712585,"large",-1.28601964698947,6.23726049735016,0.787951479337323
"25203",25,21,"female",1.205,1198651.51,"20191126-DRME-P1-E4",191.541390243902,6257.92424537421,2.28226263528751,3.79643030153707,6.07869293682458,0.0809870469108872,"large",8.34461258257253,-1.75295556461477,-0.469554762504509
"25203",25,21,"female",1.226,1141684.057,"20191126-DRME-P1-E5",170.721673913043,6687.39961852479,2.23228866032567,3.8252572760838,6.05754593640947,0.0884904701823962,"large",-3.43197574162013,-0.0407664084794312,-5.19986704579367
"25203",25,21,"female",1.261,1255760.981,"20191126-DRME-P1-E6",174.515488888889,7195.69929864232,2.2418339782319,3.85707300630373,6.09890698453563,0.100715086573082,"large",-1.28601964698947,2.81288218507947,4.27255003483382
"25203",25,21,"female",1.227,1220177.303,"20191126-DRME-P1-E7",196.329925,6214.93286364776,2.29298650067929,3.79343644156901,6.08642294224829,0.0888445627270043,"large",11.0532278971369,0.040766408479409,1.31784694975812
"25203",25,10,"female",1.092,1058721.863,"20191126-DRME-P4-E10",163.423270833333,6478.40333632616,2.21331389843211,3.8114679830826,6.02478188151471,0.0382226383687185,"large",-7.56028792070448,-10.9661638809621,-12.0886616936221
"25203",25,10,"female",1.112,1085010.443,"20191126-DRME-P4-E11",163.423270833333,6639.26524947934,2.21331389843211,3.82212001976667,6.03543391819879,0.0461047872460387,"large",-7.56028792070448,-9.33550754178557,-9.90578030546825
"25203",25,10,"female",1.057,1054438.29,"20191126-DRME-P4-E12",150.85225,6989.87446325792,2.1785517921729,3.84446937597402,6.02302116814692,0.0240749873074262,"large",-14.6710350037272,-13.819812474521,-12.4443496682673
"25203",25,10,"female",1.027,1056818.258,"20191126-DRME-P4-F1",156.88634,6736.2031519124,2.19558513147168,3.82841517623864,6.02400030771033,0.0115704435972782,"large",-11.2578764038763,-16.2657969832858,-12.2467281972102
"25203",25,10,"female",1.082,1009658.341,"20191126-DRME-P4-F2",163.423270833333,6178.17974056887,2.21331389843211,3.79086053899323,6.00417443742534,0.0342272607705507,"large",-7.56028792070448,-11.7814920505503,-16.1626683159303
"25203",25,10,"female",1.187,1034224.26,"20191126-DRME-P4-F3",150.85225,6855.87560013192,2.1785517921729,3.83606292871292,6.01461472088583,0.0744507189545912,"large",-14.6710350037272,-3.22054626987364,-14.1228286833599
"25203",25,10,"female",1.075,1064364.362,"20191126-DRME-P4-F5",160.088102040816,6648.6162833552,2.20435905577919,3.82273126890714,6.02709032468633,0.0314084642516241,"large",-9.44681265701663,-12.3522217692621,-11.6201348256902
"25203",25,10,"female",1.126,1087532.581,"20191126-DRME-P4-F6",163.423270833333,6654.69841262152,2.21331389843211,3.82312837826266,6.03644227669478,0.0515383905153274,"large",-7.56028792070448,-8.19404810436203,-9.6963536989891
"25203",25,10,"female",1.132,1076299.281,"20191126-DRME-P4-F7",170.528630434783,6311.54591610716,2.23179730412613,3.80013574602792,6.03193305015404,0.0538464268522526,"large",-3.54117000421337,-7.70485120260906,-10.6291146734331
"25203",25,10,"female",1.113,1089410.336,"20191126-DRME-P4-F8",170.528630434783,6388.43068886686,2.23179730412613,3.80539418728691,6.03719149141304,0.0464951643347083,"large",-3.54117000421337,-9.25397472482675,-9.54043365914623
"25203",17,21,"female",1.197,1478329.108,"20191204-DRME-P5-B10",196.691475,7515.97957155998,2.29378553714002,3.87598559101725,6.16977112815728,0.0780941504064107,"large",11.2577371921219,-2.40521810028537,22.7535719091444
"25203",17,21,"female",1.297,1368103.6,"20191204-DRME-P5-B11",187.325214285714,7303.36065658158,2.27259623807009,3.86352274762156,6.13611898569165,0.11293997608408,"large",5.95974970678272,5.74806359559721,13.6009584962859
"25203",17,21,"female",1.177,1459334.128,"20191204-DRME-P5-B12",218.546083333333,6677.46639858184,2.3395430277007,3.82461171130259,6.16415473900329,0.0707764628434347,"large",23.6197079912465,-4.0358744394619,21.1763171350047
"25203",17,21,"female",1.225,1439628.659,"20191204-DRME-P5-B4",187.325214285714,7685.18356959802,2.27259623807009,3.8856542455913,6.15825048366139,0.0881360887005513,"large",5.95974970678272,-0.122299225438238,19.5400666595152
"25203",17,21,"female",1.256,1472593.521,"20191204-DRME-P5-B5",218.546083333333,6738.13732344017,2.3395430277007,3.82853985766982,6.16808288537052,0.0989896394011773,"large",23.6197079912465,2.40521810028536,22.2773154467399
"25203",17,21,"female",1.231,1465691.624,"20191204-DRME-P5-B6",191.89412195122,7638.02251521069,2.28306167174825,3.88298093424381,6.16604260599206,0.0902580529313163,"large",8.54413384597255,0.366897676314704,21.704214027635
"25203",17,21,"female",1.305,1488364.54,"20191204-DRME-P5-B8",212.639432432432,6999.47569918829,2.32764380440099,3.84506551008894,6.17270931448993,0.1156105116743,"large",20.2786348022939,6.40032613126782,23.5868674973764
"25203",17,21,"female",1.361,1467799.101,"20191204-DRME-P5-B9",191.89412195122,7649.005014198,2.28306167174825,3.88360494561804,6.1666666173663,0.133858125203335,"large",8.54413384597255,10.9661638809621,21.8792091136861
"25203",17,21,"female",1.238,1492684.684,"20191204-DRME-P5-C1",196.691475,7588.96481914125,2.29378553714002,3.88018253953242,6.17396807667245,0.0927206446840992,"large",11.2577371921219,0.937627395026475,23.9455921577325
"25203",17,21,"female",1.325,1512930.864,"20191204-DRME-P5-C2",196.691475,7691.89851263254,2.29378553714002,3.88603354549696,6.17981908263699,0.122215878272827,"large",11.2577371921219,8.03098247044434,25.6267407592627
"25203",17,21,"female",1.311,1500343.206,"20191204-DRME-P5-C3",196.691475,7627.90154479242,2.29378553714002,3.88240507886409,6.17619061600412,0.117602691690084,"large",11.2577371921219,6.88952303302077,24.5815201970015
"25203",17,21,"female",1.193,1440254.258,"20191204-DRME-P5-C4",191.89412195122,7505.46313433259,2.28306167174825,3.87537749611016,6.15843916785841,0.0766404436703419,"large",8.54413384597255,-2.73134936812067,19.5920134901751
"25203",17,21,"female",1.287,1412630.062,"20191204-DRME-P5-C5",167.397,8438.80154363579,2.22374767053227,3.92628077364665,6.15002844417891,0.109578546904387,"large",-5.31256409181119,4.93273542600896,17.2982287626959
"25203",17,21,"female",1.252,1489999.588,"20191204-DRME-P5-C6",178.810431818182,8332.84486173079,2.2523928519818,3.92079329634366,6.17318614832546,0.0976043288744109,"large",1.1433974473835,2.07908683245004,23.7226342770176
"25203",17,10,"female",1.089,1330894.275,"20191204-DRME-P7-A10",167.136595744681,7962.91362205967,2.2230715521667,3.90107200472961,6.12414355689631,0.0370278797557749,"large",-5.45986070546466,-11.2107623318386,10.5112692468754
"25203",17,10,"female",1.143,1507576.48,"20191204-DRME-P7-A11",212.308648648649,7100.87172423626,2.32696768603542,3.85131166728055,6.17827935331598,0.0580462303952817,"large",20.0915282930584,-6.80799021606198,25.1821376206135
"25203",17,10,"female",1.225,1473186.123,"20191204-DRME-P7-A12",187.03380952381,7876.57657591828,2.27192011970452,3.89633749956544,6.16825761926996,0.0881360887005513,"large",5.79491778198002,-0.122299225438238,22.3265223600226
"25203",17,10,"female",1.251,1490951.897,"20191204-DRME-P7-A4",186.34680952381,8000.95210006534,2.27032196152203,3.90314167039209,6.17346363191412,0.0972573096934199,"large",5.40631901098099,1.99755401549122,23.8017095862154
"25203",17,10,"female",1.295,1443478.333,"20191204-DRME-P7-A6",182.684186046512,7901.49582313867,2.26170095452283,3.89770931486525,6.15941026938809,0.112269768417271,"large",3.3345708568177,5.58499796167955,19.859725679708
"25203",17,10,"female",1.291,1408883.667,"20191204-DRME-P7-A7",182.013162790698,7740.55922878565,2.26010279634034,3.8887723380992,6.14887513443954,0.11092624226642,"large",2.95500926653955,5.25886669384426,16.9871455502069
"25203",17,10,"female",1.201,1423030.759,"20191204-DRME-P7-A8",205.962263157895,6909.18198888248,2.31378765530312,3.83942663221588,6.153214287519,0.0795430074029061,"large",16.5017210121369,-2.07908683245007,18.1618542573072
"25203",17,10,"female",1.123,1439960.887,"20191204-DRME-P7-A9",205.962263157895,6991.38213438691,2.31378765530312,3.84456304040966,6.15835069571277,0.0503797562614578,"large",16.5017210121369,-8.43864655523849,19.5676533271033
"25203",17,10,"female",1.177,1463219.104,"20191204-DRME-P7-B2",187.13969047619,7818.86034051212,2.27216590683047,3.89314345588641,6.16530936271687,0.0707764628434347,"large",5.85480891439261,-4.0358744394619,21.4989074690518
"25203",17,10,"female",1.307,1403013.893,"20191204-DRME-P7-B3",174.663711111111,8032.65820973815,2.24220268345302,3.90485928809092,6.14706197154394,0.116275587580544,"large",-1.2021783465669,6.56339176518548,16.4997468235633
"25203",17,10,"female",1.163,1394933.522,"20191204-DRME-P7-B4",164.292208333333,8490.56407574614,2.21561696722034,3.9289365438183,6.14455351103864,0.0655797147284484,"large",-7.0687769387904,-5.17733387688546,15.828790405785
"25203",17,10,"female",1.262,1339224.973,"20191204-DRME-P7-B5",145.553092592593,9200.93794742328,2.1630214374054,3.96383210176154,6.12685353916694,0.101059354908116,"large",-17.6684819554724,2.89441500203831,11.2030116542071
"25203",17,10,"female",1.177,1417127.855,"20191204-DRME-P7-B6",164.292208333333,8625.65467575177,2.21561696722034,3.93579206737155,6.1514090345919,0.0707764628434347,"large",-7.0687769387904,-4.0358744394619,17.671704569585
"28141",25,21,"female",1.061,1091696.335,"20191126-DRME-P2-F10",153.984254901961,7089.66209366708,2.18747631590931,3.85062553640268,6.03810185231199,0.0257153839013406,"medium",-6.05198867050457,1.33715377268386,-1.23607028399747
"28141",25,21,"female",1.079,1145727.572,"20191126-DRME-P2-F11",164.152791666667,6979.64110367704,2.21524827296313,3.84383309157732,6.05908136454046,0.0330214446829107,"medium",0.151982039248932,3.05635148042025,3.65204477369088
"28141",25,21,"female",0.985,1148942.618,"20191126-DRME-P2-F12",174.515488888889,6583.61401222967,2.2418339782319,3.81846436089306,6.06029833912496,-0.00656376950238827,"medium",6.47441284009482,-5.92168099331423,3.94290457325017
"28141",25,21,"female",1.11,1169465.323,"20191126-DRME-P2-G1",166.522680851064,7022.85909056411,2.22147339398421,3.84651395464662,6.06798734863083,0.0453229787866575,"medium",1.59788555767779,6.01719197707737,5.79955914762158
"28141",25,21,"female",1.108,1121433.656,"20191126-DRME-P2-G2",174.564888888889,6424.1650376428,2.24195689632708,3.80781668949617,6.04977358582325,0.044539760392411,"medium",6.50455249146784,5.82617000955112,1.45421508843278
"28141",25,21,"female",1.097,1100805.63,"20191126-DRME-P2-G3",167.136595744681,6586.26332010255,2.2230715521667,3.81863908990177,6.04171064206847,0.0402066275747111,"medium",1.97244387480962,4.77554918815664,-0.411967699516114
"28141",25,21,"female",1.065,1143608.229,"20191126-DRME-P2-G4",167.136595744681,6842.35683935423,2.2230715521667,3.83520571955985,6.05827727172655,0.0273496077747565,"medium",1.97244387480962,1.71919770773639,3.46031138008551
"28141",25,21,"female",0.943,1082851.265,"20191126-DRME-P2-G5",163.654583333333,6616.68767806177,2.21392817272683,3.82064063549057,6.03456880821741,-0.0254883072626717,"medium",-0.15198203924891,-9.93314231136581,-2.03626887751306
"28141",25,21,"female",1.033,1109913.077,"20191126-DRME-P2-G6",163.654583333333,6782.04700652543,2.21392817272683,3.83136079555765,6.04528896828448,0.0141003215196205,"medium",-0.15198203924891,-1.33715377268386,0.411967699516103
"28141",25,21,"female",1.003,1053531.53,"20191126-DRME-P2-G7",157.1084,6705.76194525563,2.1961994057664,3.8264481318997,6.0226475376661,0.00130093302041807,"medium",-4.14590275767895,-4.20248328557784,-4.68877594746837
"28141",25,21,"female",1.003,1099244.3,"20191126-DRME-P2-G8",151.065769230769,7276.5941986552,2.17916606646762,3.86192815584781,6.04109422231543,0.00130093302041807,"medium",-7.83259880546052,-4.20248328557784,-0.553218596344918
"28141",25,21,"female",0.893,992968.577,"20191126-DRME-P2-G9",135.438275862069,7331.52109829901,2.13174141653948,3.86519408870169,5.99693550524117,-0.0491485411114536,"medium",-17.3671575497232,-14.7086914995224,-10.1678043564861
"28141",25,10,"female",0.836,957062.718,"20191126-DRME-P3-H10",142.745018181818,6704.70136324452,2.15456096025309,3.82637943853611,5.98094039878919,-0.0777937225609836,"medium",-12.9092088414312,-20.152817574021,-13.416146977943
"28141",25,10,"female",0.836,1018711.08,"20191126-DRME-P3-H11",150.980307692308,6747.31092796615,2.17892030611253,3.82913072367073,6.00805102978326,-0.0777937225609836,"medium",-7.88474012074457,-20.152817574021,-7.83892344382283
"28141",25,10,"female",0.825,945377.058,"20191126-DRME-P3-H12",148.131622641509,6382.00703632262,2.17064778014654,3.8049572786783,5.97560505882484,-0.0835460514500749,"medium",-9.62276389205127,-21.2034383954155,-14.4733289670399
"28141",25,10,"female",0.886,976466.193,"20191126-DRME-P4-A1",142.9876,6829.02708346738,2.15529837673027,3.83435883510486,5.98965721183513,-0.0525662781129492,"medium",-12.7612061809165,-15.3772683858644,-11.6607472576112
